course_id,teacher_id,question_no,no_participants,resp_share,SET_score_avg,percent_failed_cur,academic_degree,seniority,sex
0000-BHP,54655,901,255,0.21176470588235297,4.222222222222222,0,no_dgr,4,male
0000-BHP,54655,903,255,0.20784313725490197,3.679245283018868,0,no_dgr,4,male
0000-BHP,54655,904,255,0.21176470588235297,3.740740740740741,0,no_dgr,4,male
0000-BHP,54655,905,255,0.20784313725490197,3.30188679245283,0,no_dgr,4,male
0000-BHP,54655,907,255,0.20784313725490197,3.679245283018868,0,no_dgr,4,male
0000-BW-NP,3432,902,998,0.04108216432865731,4.048780487804878,0.07229804500184434,ma,11,male
0000-BW-NP,3432,903,998,0.04208416833667335,3.952380952380953,0.07229804500184434,ma,11,male
0000-BW-NP,3432,906,998,0.04108216432865731,4.146341463414634,0.07229804500184434,ma,11,male
0000-BW-NP,3432,909,998,0.04108216432865731,4.073170731707317,0.07229804500184434,ma,11,male
0000-BW-NP,3773,901,1003,0.05383848454636091,4.055555555555555,0.07229804500184434,ma,11,male
0000-BW-NP,3773,904,1003,0.05284147557328016,3.8867924528301887,0.07229804500184434,ma,11,male
0000-BW-NP,3773,907,1003,0.05383848454636091,3.888888888888889,0.07229804500184434,ma,11,male
0000-BW-NP,3773,908,1003,0.05483549351944167,3.963636363636364,0.07229804500184434,ma,11,male
0000-BW-NP,3773,909,1003,0.05284147557328016,3.8867924528301887,0.07229804500184434,ma,11,male
0000-BW-NP,54655,901,998,0.1653306613226453,4.266666666666667,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,902,998,0.1653306613226453,3.648484848484848,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,903,998,0.16432865731462926,3.768292682926829,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,904,998,0.16633266533066132,3.8072289156626504,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,907,998,0.16332665330661322,3.858895705521472,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,908,998,0.1623246492985972,4.074074074074074,0.07229804500184434,no_dgr,4,male
0000-BW-NP,54655,909,998,0.1653306613226453,3.9575757575757575,0.07229804500184434,no_dgr,4,male
0000-BW-SP,3432,901,596,0.04026845637583892,4.375,0.00912921348314606,ma,11,male
0000-BW-SP,3432,903,596,0.04026845637583892,4.208333333333333,0.00912921348314606,ma,11,male
0000-BW-SP,3432,904,596,0.04026845637583892,4.375,0.00912921348314606,ma,11,male
0000-BW-SP,3432,908,596,0.04026845637583892,4.416666666666667,0.00912921348314606,ma,11,male
0000-BW-SP,4299,901,594,0.04713804713804714,4.178571428571429,0.00912921348314606,dr,10,male
0000-BW-SP,4299,902,594,0.04545454545454545,4.111111111111111,0.00912921348314606,dr,10,male
0000-BW-SP,4299,904,594,0.04545454545454545,3.962962962962963,0.00912921348314606,dr,10,male
0000-BW-SP,4299,905,594,0.04545454545454545,3.5555555555555554,0.00912921348314606,dr,10,male
0000-BW-SP,4299,906,594,0.04545454545454545,4.185185185185185,0.00912921348314606,dr,10,male
0000-BW-SP,4299,907,594,0.04545454545454545,4.111111111111111,0.00912921348314606,dr,10,male
0000-BW-SP,4299,909,594,0.04545454545454545,4.185185185185185,0.00912921348314606,dr,10,male
0000-BW-SP,54655,901,591,0.21658206429780033,4.3046875,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,902,591,0.21489001692047377,3.645669291338583,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,903,591,0.22165820642978004,3.854961832061069,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,904,591,0.21996615905245348,4.030769230769231,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,906,591,0.21996615905245348,4.123076923076923,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,907,591,0.21658206429780033,3.90625,0.00912921348314606,no_dgr,4,male
0000-BW-SP,54655,909,591,0.2131979695431472,3.976190476190476,0.00912921348314606,no_dgr,4,male
0000-IIC,4299,901,132,0.09090909090909093,4.75,0.00970873786407766,dr,10,male
0000-IIC,4299,902,132,0.09090909090909093,4.416666666666667,0.00970873786407766,dr,10,male
0000-IIC,4299,904,132,0.09090909090909093,4.75,0.00970873786407766,dr,10,male
0000-IIC,4299,905,132,0.08333333333333333,4.818181818181818,0.00970873786407766,dr,10,male
0000-IIC,4299,906,132,0.09090909090909093,4.666666666666667,0.00970873786407766,dr,10,male
0000-IM-SE,3432,902,822,0.04987834549878345,3.902439024390244,0.01717032967032967,ma,11,male
0000-IM-SE,3432,903,822,0.05474452554744526,4.066666666666666,0.01717032967032967,ma,11,male
0000-IM-SE,3432,904,822,0.05231143552311435,4.186046511627907,0.01717032967032967,ma,11,male
0000-IM-SE,3432,905,822,0.05231143552311435,3.744186046511628,0.01717032967032967,ma,11,male
0000-IM-SE,3432,906,822,0.0510948905109489,4.166666666666667,0.01717032967032967,ma,11,male
0000-IM-SE,3432,907,822,0.05231143552311435,4.116279069767442,0.01717032967032967,ma,11,male
0000-IM-SE,3432,908,822,0.0510948905109489,4.142857142857143,0.01717032967032967,ma,11,male
0000-IM-SE,3432,909,822,0.05231143552311435,3.883720930232558,0.01717032967032967,ma,11,male
0000-IM-SE,4299,901,821,0.05115712545676005,4.214285714285714,0.01717032967032967,dr,10,male
0000-IM-SE,4299,903,821,0.04872107186358099,4.225,0.01717032967032967,dr,10,male
0000-IM-SE,4299,904,821,0.04872107186358099,4.25,0.01717032967032967,dr,10,male
0000-IM-SE,4299,905,821,0.04993909866017052,3.658536585365854,0.01717032967032967,dr,10,male
0000-IM-SE,4299,906,821,0.04750304506699147,4.128205128205129,0.01717032967032967,dr,10,male
0000-IM-SE,54655,901,826,0.2639225181598063,4.151376146788991,0.01717032967032967,no_dgr,4,male
0000-IM-SE,54655,903,826,0.2687651331719128,3.77027027027027,0.01717032967032967,no_dgr,4,male
0000-IM-SE,54655,906,826,0.2566585956416465,4.056603773584905,0.01717032967032967,no_dgr,4,male
0000-IM-SE,54655,908,826,0.25907990314769974,3.710280373831776,0.01717032967032967,no_dgr,4,male
0000-IM-SE,54655,909,826,0.26150121065375304,3.75,0.01717032967032967,no_dgr,4,male
0000-Library,3432,901,168,0.1845238095238095,4.645161290322581,0,ma,11,male
0000-Library,3432,902,168,0.1845238095238095,3.4516129032258065,0,ma,11,male
0000-Library,3432,904,168,0.1845238095238095,4.096774193548387,0,ma,11,male
0000-Library,3432,906,168,0.17857142857142858,4,0,ma,11,male
0000-Library,3432,907,168,0.17857142857142858,4.1,0,ma,11,male
0000-Library,3432,908,168,0.16666666666666666,4.035714285714286,0,ma,11,male
0000-Library,3432,909,168,0.1845238095238095,3.806451612903226,0,ma,11,male
0000-OSH,54655,901,147,0.08843537414965986,4.461538461538462,0,no_dgr,4,male
0000-OSH,54655,902,147,0.08843537414965986,4.153846153846154,0,no_dgr,4,male
0000-OSH,54655,903,147,0.08843537414965986,4.384615384615385,0,no_dgr,4,male
0000-OSH,54655,904,147,0.08163265306122448,4.333333333333333,0,no_dgr,4,male
0000-OSH,54655,905,147,0.08843537414965986,3.8461538461538463,0,no_dgr,4,male
0000-OSH,54655,907,147,0.08843537414965986,4.153846153846154,0,no_dgr,4,male
0000-OSH,54655,908,147,0.08843537414965986,4.153846153846154,0,no_dgr,4,male
0000-PE,3598,902,936,0.05982905982905983,3.696428571428571,0,ma,11,male
0000-PE,3598,903,936,0.05982905982905983,3.607142857142857,0,ma,11,male
0000-PE,3598,905,936,0.05982905982905983,3.5357142857142856,0,ma,11,male
0000-PE,3598,907,936,0.05876068376068376,3.727272727272727,0,ma,11,male
0000-PE,3598,908,936,0.05769230769230769,3.8703703703703702,0,ma,11,male
0000-PE,3598,909,936,0.05982905982905983,3.5535714285714284,0,ma,11,male
0000-PE,75923,901,936,0.04594017094017094,4.162790697674419,0,no_dgr,2,female
0000-PE,75923,902,936,0.04487179487179487,3.9047619047619047,0,no_dgr,2,female
0000-PE,75923,904,936,0.04487179487179487,3.976190476190476,0,no_dgr,2,female
0000-PE,75923,905,936,0.04594017094017094,3.744186046511628,0,no_dgr,2,female
0000-PE,75923,906,936,0.04487179487179487,3.9047619047619047,0,no_dgr,2,female
0000-PE,75923,907,936,0.04273504273504273,3.825,0,no_dgr,2,female
0000-PE,75923,908,936,0.04594017094017094,3.86046511627907,0,no_dgr,2,female
0000-SEM-NP,3485,901,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,3485,902,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,3485,903,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,3485,905,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,3485,906,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,3485,909,21,0.04761904761904761,4,0,dr,11,female
0000-SEM-NP,38379,901,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,38379,903,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,38379,904,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,38379,905,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,38379,906,20,0.1,4,0,dr,8,female
0000-SEM-NP,38379,908,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,38379,909,20,0.1,4.5,0,dr,8,female
0000-SEM-NP,40937,903,20,0.1,4.5,0,ma,7,female
0000-SEM-NP,40937,904,20,0.1,4.5,0,ma,7,female
0000-SEM-NP,40937,905,20,0.1,4.5,0,ma,7,female
0000-SEM-NP,40937,907,20,0.1,5,0,ma,7,female
0000-SEM-NP,40937,909,20,0.1,4.5,0,ma,7,female
0000-SEM-NP,43908,902,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-NP,43908,903,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-NP,43908,904,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-NP,43908,905,22,0.09090909090909093,4.5,0,dr,6,male
0000-SEM-NP,43908,906,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-NP,43908,908,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-NP,43908,909,22,0.13636363636363635,4.666666666666667,0,dr,6,male
0000-SEM-SE,4299,902,23,0.30434782608695654,3.7142857142857144,0.09696969696969696,dr,10,male
0000-SEM-SE,4299,903,23,0.30434782608695654,4.142857142857143,0.09696969696969696,dr,10,male
0000-SEM-SE,4299,904,23,0.30434782608695654,3.857142857142857,0.09696969696969696,dr,10,male
0000-SEM-SE,4299,905,23,0.30434782608695654,3.142857142857143,0.09696969696969696,dr,10,male
0000-SEM-SE,4299,906,23,0.30434782608695654,4.142857142857143,0.09696969696969696,dr,10,male
0000-SEM-SE,4299,908,23,0.2608695652173913,3.1666666666666665,0.09696969696969696,dr,10,male
0000-SEM-SE,37025,903,15,0.13333333333333333,4.5,0.09696969696969696,dr,10,male
0000-SEM-SE,37025,904,15,0.06666666666666667,4,0.09696969696969696,dr,10,male
0000-SEM-SE,37025,905,15,0.13333333333333333,4,0.09696969696969696,dr,10,male
0000-SEM-SE,37025,906,15,0.13333333333333333,4,0.09696969696969696,dr,10,male
0000-SEM-SE,37025,907,15,0.13333333333333333,4,0.09696969696969696,dr,10,male
0000-SEM-SE,40903,901,22,0.2272727272727273,5,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,903,22,0.2272727272727273,4.8,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,904,22,0.2272727272727273,4.6,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,905,22,0.2272727272727273,4,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,906,22,0.2272727272727273,5,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,907,22,0.2272727272727273,4.6,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,908,22,0.2272727272727273,4.2,0.09696969696969696,dr,7,male
0000-SEM-SE,40903,909,22,0.2272727272727273,5,0.09696969696969696,dr,7,male
0000-SEM-SE,51027,902,25,0.32,3.875,0.09696969696969696,ma,4,male
0000-SEM-SE,51027,903,25,0.36,4.333333333333333,0.09696969696969696,ma,4,male
0000-SEM-SE,51027,904,25,0.36,4.444444444444445,0.09696969696969696,ma,4,male
0000-SEM-SE,51027,908,25,0.36,4.555555555555555,0.09696969696969696,ma,4,male
0000-SEM-SE,51027,909,25,0.36,4.555555555555555,0.09696969696969696,ma,4,male
0000-SEM-SE,54650,901,22,0.13636363636363635,4.333333333333333,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,903,22,0.13636363636363635,3.6666666666666665,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,904,22,0.13636363636363635,4.333333333333333,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,905,22,0.13636363636363635,3.3333333333333335,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,907,22,0.13636363636363635,4.333333333333333,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,908,22,0.13636363636363635,4.666666666666667,0.09696969696969696,dr,4,male
0000-SEM-SE,54650,909,22,0.09090909090909093,4,0.09696969696969696,dr,4,male
0000-SEM-SE,60947,903,23,0.391304347826087,4.888888888888889,0.09696969696969696,dr,2,female
0000-SEM-SE,60947,904,23,0.391304347826087,4.777777777777778,0.09696969696969696,dr,2,female
0000-SEM-SE,60947,905,23,0.391304347826087,4.444444444444445,0.09696969696969696,dr,2,female
0000-SEM-SE,60947,906,23,0.391304347826087,4.888888888888889,0.09696969696969696,dr,2,female
0000-SEM-SE,60947,907,23,0.391304347826087,4.888888888888889,0.09696969696969696,dr,2,female
0000-SEM-SE,60947,909,23,0.391304347826087,5,0.09696969696969696,dr,2,female
0000-SEM-SE,84689,901,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,902,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,903,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,904,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,905,22,0.09090909090909093,4.5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,906,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,907,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,84689,909,22,0.09090909090909093,5,0.09696969696969696,ma,1,male
0000-SEM-SE,101508,901,23,0.5217391304347826,4.5,0.09696969696969696,dr,1,female
0000-SEM-SE,101508,902,23,0.5217391304347826,4.416666666666667,0.09696969696969696,dr,1,female
0000-SEM-SE,101508,904,23,0.5217391304347826,4.416666666666667,0.09696969696969696,dr,1,female
0000-SEM-SE,101508,905,23,0.5217391304347826,4.166666666666667,0.09696969696969696,dr,1,female
0000-SEM-SE,101508,906,23,0.5217391304347826,4.333333333333333,0.09696969696969696,dr,1,female
0000-SEM-SE,101508,909,23,0.5217391304347826,4.5,0.09696969696969696,dr,1,female
0000-SEM-SP,3485,901,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,902,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,904,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,905,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,906,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,907,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,908,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,3485,909,17,0.0588235294117647,3,0.04901960784313725,dr,11,female
0000-SEM-SP,38238,901,15,0.26666666666666666,5,0.04901960784313725,prof,9,male
0000-SEM-SP,38238,902,15,0.26666666666666666,4.25,0.04901960784313725,prof,9,male
0000-SEM-SP,38238,903,15,0.26666666666666666,4.75,0.04901960784313725,prof,9,male
0000-SEM-SP,38238,905,15,0.26666666666666666,4.75,0.04901960784313725,prof,9,male
0000-SEM-SP,38238,907,15,0.26666666666666666,4.5,0.04901960784313725,prof,9,male
0000-SEM-SP,38238,908,15,0.26666666666666666,4.5,0.04901960784313725,prof,9,male
0000-SEM-SP,38335,901,18,0.1111111111111111,5,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,902,18,0.1111111111111111,4,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,903,18,0.1111111111111111,4,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,904,18,0.05555555555555555,5,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,905,18,0.1111111111111111,4.5,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,906,18,0.1111111111111111,4.5,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,907,18,0.1111111111111111,4,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,908,18,0.1111111111111111,4.5,0.04901960784313725,dr,9,female
0000-SEM-SP,38335,909,18,0.1111111111111111,4.5,0.04901960784313725,dr,9,female
0000-SEM-SP,38379,901,16,0.0625,4,0.04901960784313725,dr,8,female
0000-SEM-SP,38379,903,16,0.0625,4,0.04901960784313725,dr,8,female
0000-SEM-SP,38379,904,16,0.0625,4,0.04901960784313725,dr,8,female
0000-SEM-SP,38379,906,16,0.0625,4,0.04901960784313725,dr,8,female
0000-SEM-SP,38379,909,16,0.0625,4,0.04901960784313725,dr,8,female
0000-SEM-SP,40763,901,18,0.1111111111111111,5,0.04901960784313725,dr,7,female
0000-SEM-SP,40763,903,18,0.1111111111111111,4.5,0.04901960784313725,dr,7,female
0000-SEM-SP,40763,904,18,0.1111111111111111,4.5,0.04901960784313725,dr,7,female
0000-SEM-SP,40763,906,18,0.1111111111111111,5,0.04901960784313725,dr,7,female
0000-SEM-SP,40763,908,18,0.1111111111111111,4.5,0.04901960784313725,dr,7,female
0000-SEM-SP,40763,909,18,0.1111111111111111,5,0.04901960784313725,dr,7,female
0000-SEM-SP,40937,904,15,0.13333333333333333,4,0.04901960784313725,ma,7,female
0000-SEM-SP,40937,905,15,0.13333333333333333,4.5,0.04901960784313725,ma,7,female
0000-SEM-SP,40937,906,15,0.13333333333333333,4.5,0.04901960784313725,ma,7,female
0000-SEM-SP,40937,908,15,0.13333333333333333,4.5,0.04901960784313725,ma,7,female
0000-SEM-SP,40937,909,15,0.13333333333333333,4,0.04901960784313725,ma,7,female
0000-SEM-SP,43908,903,17,0.17647058823529413,3,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,904,17,0.17647058823529413,3,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,905,17,0.1176470588235294,5,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,906,17,0.17647058823529413,4.666666666666667,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,907,17,0.17647058823529413,4.333333333333333,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,908,17,0.17647058823529413,3.6666666666666665,0.04901960784313725,dr,6,male
0000-SEM-SP,43908,909,17,0.17647058823529413,4,0.04901960784313725,dr,6,male
0000-Sz.Bib,3432,901,291,0.0549828178694158,4.0625,0,ma,11,male
0000-Sz.Bib,3432,903,291,0.0549828178694158,3.625,0,ma,11,male
0000-Sz.Bib,3432,905,291,0.0549828178694158,2.9375,0,ma,11,male
0000-WF1,3598,901,685,0.03795620437956204,4.269230769230769,0.00171232876712328,ma,11,male
0000-WF1,3598,902,685,0.03941605839416058,4,0.00171232876712328,ma,11,male
0000-WF1,3598,904,685,0.03941605839416058,4,0.00171232876712328,ma,11,male
0000-WF1,3598,905,685,0.03795620437956204,3.692307692307693,0.00171232876712328,ma,11,male
0000-WF1,3598,906,685,0.03795620437956204,4.269230769230769,0.00171232876712328,ma,11,male
0000-WF1,3598,908,685,0.03941605839416058,3.962962962962963,0.00171232876712328,ma,11,male
0000-WF1,75923,901,685,0.03357664233576642,4.565217391304348,0.00171232876712328,no_dgr,2,female
0000-WF1,75923,904,685,0.03357664233576642,4.3478260869565215,0.00171232876712328,no_dgr,2,female
0000-WF1,75923,905,685,0.03503649635036496,3.7916666666666665,0.00171232876712328,no_dgr,2,female
0000-WF1,75923,907,685,0.03357664233576642,4.260869565217392,0.00171232876712328,no_dgr,2,female
0000-WF1,75923,908,685,0.03357664233576642,4.260869565217392,0.00171232876712328,no_dgr,2,female
0000-WF1,75923,909,685,0.03503649635036496,4.208333333333333,0.00171232876712328,no_dgr,2,female
0000-WKM-NP,3773,901,66,0.06060606060606061,4.75,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,902,66,0.06060606060606061,4,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,903,66,0.06060606060606061,4,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,905,66,0.06060606060606061,3.75,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,906,66,0.06060606060606061,4.25,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,907,66,0.06060606060606061,4.25,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,908,66,0.06060606060606061,4.5,0.07692307692307693,ma,11,male
0000-WKM-NP,3773,909,66,0.06060606060606061,4.25,0.07692307692307693,ma,11,male
0000-WKM-SP,4299,901,60,0.1,2.8333333333333335,0,dr,10,male
0000-WKM-SP,4299,902,60,0.1,2.1666666666666665,0,dr,10,male
0000-WKM-SP,4299,903,60,0.1,2.1666666666666665,0,dr,10,male
0000-WKM-SP,4299,906,60,0.08333333333333333,2.6,0,dr,10,male
0000-WKM-SP,4299,908,60,0.1,2.5,0,dr,10,male
AAB1NA-L,76390,902,21,0.3333333333333333,4.428571428571429,0.08571428571428572,ma,2,female
AAB1NA-L,76390,904,21,0.3333333333333333,4.571428571428571,0.08571428571428572,ma,2,female
AAB1NA-L,76390,905,21,0.380952380952381,4.25,0.08571428571428572,ma,2,female
AAB1NA-L,76390,906,21,0.380952380952381,4.875,0.08571428571428572,ma,2,female
AAB1NA-L,76390,907,21,0.3333333333333333,4.714285714285714,0.08571428571428572,ma,2,female
AAB1NA-L,76390,908,21,0.380952380952381,4.375,0.08571428571428572,ma,2,female
AAB1NA-L,76390,909,21,0.380952380952381,4.5,0.08571428571428572,ma,2,female
AAB1NA-L,76398,901,14,0.8571428571428571,5,0.08571428571428572,ma,2,male
AAB1NA-L,76398,903,14,0.8571428571428571,4.666666666666667,0.08571428571428572,ma,2,male
AAB1NA-L,76398,904,14,0.8571428571428571,4.666666666666667,0.08571428571428572,ma,2,male
AAB1NA-L,76398,906,14,0.7857142857142857,4.909090909090909,0.08571428571428572,ma,2,male
AAB1NA-L,76398,907,14,0.8571428571428571,4.833333333333333,0.08571428571428572,ma,2,male
AAB1NA-L,76398,908,14,0.8571428571428571,4.666666666666667,0.08571428571428572,ma,2,male
AAB1NA-L,76398,909,14,0.8571428571428571,4.666666666666667,0.08571428571428572,ma,2,male
AAB1NP001,76391,901,36,0.1388888888888889,4.8,0,dr,2,male
AAB1NP001,76391,902,36,0.1388888888888889,4.4,0,dr,2,male
AAB1NP001,76391,905,36,0.1111111111111111,4,0,dr,2,male
AAB1NP001,76391,906,36,0.1111111111111111,4.75,0,dr,2,male
AAB1NP001,76391,908,36,0.1111111111111111,4.75,0,dr,2,male
AAB1NP001,76391,909,36,0.1111111111111111,4.25,0,dr,2,male
AAB1NP003,66287,901,37,0.16216216216216217,4.833333333333333,0.02777777777777777,dr,2,male
AAB1NP003,66287,904,37,0.16216216216216217,5,0.02777777777777777,dr,2,male
AAB1NP003,66287,905,37,0.16216216216216217,5,0.02777777777777777,dr,2,male
AAB1NP003,66287,906,37,0.16216216216216217,5,0.02777777777777777,dr,2,male
AAB1NP003,66287,907,37,0.10810810810810811,5,0.02777777777777777,dr,2,male
AAB1NP003,66287,909,37,0.13513513513513514,5,0.02777777777777777,dr,2,male
AAB1NP004,66287,901,36,0.1388888888888889,4.8,0.02857142857142857,dr,2,male
AAB1NP004,66287,902,36,0.1388888888888889,4.8,0.02857142857142857,dr,2,male
AAB1NP004,66287,903,36,0.1388888888888889,5,0.02857142857142857,dr,2,male
AAB1NP004,66287,905,36,0.1388888888888889,5,0.02857142857142857,dr,2,male
AAB1NP004,66287,906,36,0.1388888888888889,5,0.02857142857142857,dr,2,male
AAB1NP004,66287,907,36,0.1388888888888889,5,0.02857142857142857,dr,2,male
AAB1NP004,66287,909,36,0.1388888888888889,5,0.02857142857142857,dr,2,male
AAB1NP005,66280,901,38,0.07894736842105263,4.333333333333333,0,dr,2,male
AAB1NP005,66280,902,38,0.07894736842105263,4,0,dr,2,male
AAB1NP005,66280,904,38,0.07894736842105263,5,0,dr,2,male
AAB1NP005,66280,905,38,0.07894736842105263,4,0,dr,2,male
AAB1NP005,66280,906,38,0.07894736842105263,4.666666666666667,0,dr,2,male
AAB1NP005,66280,907,38,0.07894736842105263,4.666666666666667,0,dr,2,male
AAB1NP005,66280,908,38,0.07894736842105263,4.333333333333333,0,dr,2,male
AAB1NP006,66080,901,36,0.1111111111111111,4.25,0.05714285714285714,dr,2,female
AAB1NP006,66080,903,36,0.1111111111111111,3.25,0.05714285714285714,dr,2,female
AAB1NP006,66080,904,36,0.1111111111111111,3.25,0.05714285714285714,dr,2,female
AAB1NP006,66080,905,36,0.1111111111111111,2.75,0.05714285714285714,dr,2,female
AAB1NP006,66080,906,36,0.1111111111111111,2.75,0.05714285714285714,dr,2,female
AAB1NP006,66080,907,36,0.1111111111111111,3,0.05714285714285714,dr,2,female
AAB1NP006,66080,908,36,0.1111111111111111,3.5,0.05714285714285714,dr,2,female
AAB1NP007,76401,902,36,0.05555555555555555,4,0.05555555555555555,dr,2,female
AAB1NP007,76401,903,36,0.05555555555555555,4,0.05555555555555555,dr,2,female
AAB1NP007,76401,905,36,0.05555555555555555,3.5,0.05555555555555555,dr,2,female
AAB1NP007,76401,906,36,0.05555555555555555,4.5,0.05555555555555555,dr,2,female
AAB1NP007,76401,907,36,0.02777777777777777,4,0.05555555555555555,dr,2,female
AAB1NP007,76401,908,36,0.05555555555555555,5,0.05555555555555555,dr,2,female
AAB1NP007,76401,909,36,0.05555555555555555,4.5,0.05555555555555555,dr,2,female
AAB1NP008,79745,901,38,0.02631578947368421,5,0,no_dgr,2,female
AAB1NP008,79745,902,38,0.02631578947368421,4,0,no_dgr,2,female
AAB1NP008,79745,906,38,0.02631578947368421,4,0,no_dgr,2,female
AAB1NP008,79745,907,38,0.02631578947368421,4,0,no_dgr,2,female
AAB1NP008,79745,909,38,0.02631578947368421,4,0,no_dgr,2,female
AAB1NP009,66280,902,36,0.08333333333333333,4.666666666666667,0,dr,2,male
AAB1NP009,66280,903,36,0.08333333333333333,4.666666666666667,0,dr,2,male
AAB1NP009,66280,904,36,0.08333333333333333,4.333333333333333,0,dr,2,male
AAB1NP009,66280,905,36,0.08333333333333333,4,0,dr,2,male
AAB1NP009,66280,906,36,0.05555555555555555,5,0,dr,2,male
AAB3NA-L,76398,901,16,0.3125,5,0.05263157894736842,ma,2,male
AAB3NA-L,76398,903,16,0.3125,4.8,0.05263157894736842,ma,2,male
AAB3NA-L,76398,906,16,0.3125,5,0.05263157894736842,ma,2,male
AAB3NA-L,76398,909,16,0.3125,5,0.05263157894736842,ma,2,male
AAB3NA-L,76422,902,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NA-L,76422,904,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NA-L,76422,905,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NA-L,76422,907,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NA-L,76422,908,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NA-L,76422,909,17,0.1176470588235294,4.5,0.05263157894736842,no_dgr,2,female
AAB3NP001,66287,901,39,0.1282051282051282,5,0.05128205128205128,dr,2,male
